,text
183,"“People think of tunnels as a hole through the ground,” he said, “but that’s not the case anymore. I tell people, ‘This is like a building for cars.’”"
184,"The Seattle tunnel includes refuges every 650 feet, which open into a passage with its own fresh air supply — a tunnel within the tunnel — for escape."
185,"The Mont Blanc Tunnel finally reopened in 2002. A French engineer, Jean-Marc Berthier, led development of a unified safety protocol for the Franco-Italian venture, and served as the tunnel’s administrator for the next few years. Since then, Mr. Berthier has become a global evangelist for tunnel fire safety."
186,"“In 2016, we had Jean-Marc perform a safety review of the Port of Miami Tunnel,” Mr. Hodgkins recalls. “At one point, I mentioned that we’d never had a fire, and he banged his hand on the table and said, ‘Yet!’”"
187,"Sure enough, in December 2017, a car erupted into flames in the tunnel. The driver escaped unhurt; the deluge system kept the fire under control until a Miami-Dade fire crew arrived. The jet fans kept the tunnel air clear while it was evacuated."
188,"There were no casualties. In less than two hours, the tunnel was reopened to traffic."
189,"BERLIN — As he held up one of the new posters about the importance of wearing a helmet when cycling, the German transport minister said the safety campaign was intended to draw attention."
190,"“It’s all about getting noticed,” the minister, Andreas Scheuer, said at the official unveiling last week."
191,"The posters have certainly achieved that. The focus has not been on the helmets, though, but rather on the lack of other clothing worn by the models, who are pictured in their underwear, and on the language used, which many consider vulgar."
192,"“Embarrassing, stale and sexist,” was how one lawmaker described the campaign."
193,"“Half-naked women and men should not be put onto posters at taxpayers’ expense,” the lawmaker, Katja Mast, told the German daily Passauer Neue Presse."
194,"Ms. Mast is a member of the Social Democrats, which is part of the governing coalition that also includes Mr. Scheuer’s party, the Christian Social Union in Bavaria."
195,"The safety posters with women in lingerie and bare-chested men — though no bicycles in view — seek to make the point that although it is difficult to look good in a helmet, the headwear can save lives. The campaign uses models from the reality television show “Germany’s Next Top Model,” which is hosted by Heidi Klum, and features a slogan in English that includes a profanity."
196,"According to the Transport Ministry, the campaign is aimed especially at young women who think helmets are unattractive. The posters will line bicycle paths in major German cities and will cost 400,000 euros, or about $453,000, the ministry said."
197,"The campaign, with its hashtag “helmets save lives,” immediately drew scorn on social media."
198,"Franziska Giffey, the minister for families, posted a picture of her pushing her bike wearing a helmet and everyday clothes. “Dear Andreas Scheuer,” she wrote, “You can also be dressed while wearing a helmet.”"
199,"Another Twitter user, Udo Güngerich, wrote: “I would have preferred it if an S.U.V. had run over a half-nude helmet wearer. Just for realism’s sake.”"
200,"Apart from the nudity, the profanity in the slogan was a reminder of how Germans can fall foul of using words in official settings that English speakers would usually balk at hearing in public. In December, Chancellor Angela Merkel used an English profanity to describe chaos during a speech in German at a technology conference."
201,"Injuries to cyclists have become a significant concern in Germany. In 2018, 432 cyclists died in accidents, according to ADAC, a German automobile association, 50 more than the year before. Wearing a helmet when cycling is not mandatory in Germany — 40 percent of riders under age 30 do not even own one, and only 8 percent of riders aged 17 to 30 wear one, according to a poll commissioned by the Transport Ministry."
