,text
686,"The police have given fewer tickets for public sex, according to an article by my colleague J. David Goodman. In 2007, 432 tickets were written for the offense of “sex in park.” In 2018, there were only six."
687,[Read the full article about sex in New York City parks.]
688,Possible explanations:
689,"• The police are writing fewer tickets. As Mr. Goodman writes, “Police officers are also increasingly looking to solve neighborhood problems without resorting to handcuffs or tickets.”"
690,"• Parks have been upgraded, drawing in more crowds and thus reducing opportunities for illicit encounters. Maybe New York has gentrified too much — from a wild, fun-loving mecca to a dull, money-chasing rat maze."
691,"• Smartphones make it easier to record and report from practically anywhere. The technology also helped usher in the “see something, say something” public awareness campaign that started in subways and spread to nearly every other corner of life."
692,"Decades ago, it was more cumbersome to alert the authorities to improper behavior in the desolate nooks of New York. Graffiti writers I knew, for instance, reveled in spray-painting overpasses as motorists passed by, unable to quickly alert the police."
693,"And now, who needs to call? Just put it on the Citizen app."
694,This is not to say public sex has gone away entirely.
695,"Duncan Osborne, an associate editor at Gay City News who has written about the policing of gay sex in city parks, told The Times, “Look, some guys like it,” and “They may see it, in sort of a strange way, as more private.”"
696,"He added, “Your family is not going to come wandering by.”"
697,The Times’s Patrick McGeehan reports:
698,"A charter bus crash that killed three people 17 months ago in Queens appeared to have occurred when the driver’s Thermos got stuck under the brake pedal, according to a report."
699,"The report, from the National Transportation Safety Board, said investigators found no sign of mechanical failure or driver impairment. The probable cause was “unintended acceleration” and the driver’s “inability to brake,” it said."
700,"Before the accident, the driver, Raymond D. Mong, picked up a bus owned by the Dahlia Group in Flushing. Minutes later, recorders detected a rattling sound and swearing as the bus accelerated on Northern Boulevard."
701,"The bus crashed into the back of a city bus carrying 16 passengers. Mr. Mong, a city bus passenger and a pedestrian were killed."
702,Lou Gehrig college fund: A Connecticut family is selling a collection of the Yankee’s personal items — to pay for Red Sox lovers’ schooling.
703,"Pregnant mother of six killed: After her husband told a man not to smoke near his family, the police said, a man hit the family with a car, backed up and plowed into them again."
704,Parking abuse: The mayor said he would crack down on city workers who abuse parking privileges.
705,Times Square billboard attack: The ad criticized Representative Alexandria Ocasio-Cortez for opposing the Amazon deal. She responded on social media.
706,"Fashion statement: A collection from the designer Joss Sackler, whose family owns Purdue Pharma, debuted during New York Fashion Week."
707,[Want more news from New York and around the region? Check out our full coverage.]
